Match-ID,Date,Game
Matches/MatchScorecard_ODI.asp?MatchCode=2404,2005-12-12,2005-2006 Pakistan v England  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2405,2005-12-15,2005-2006 Pakistan v England  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2406,2005-12-19,2005-2006 Pakistan v England  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2407,2005-12-21,2005-2006 Pakistan v England  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2410,2006-01-06,2005-2006 New Zealand v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2415,2006-01-20,2005-2006 VB Series  - 4th ODI - Australia v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2423,2006-02-06,2005-2006 Pakistan v India  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2424,2006-02-07,2005-2006 VB Series  - 12th ODI - South Africa v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2426,2006-02-11,2005-2006 Pakistan v India  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2428,2006-02-13,2005-2006 Pakistan v India  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2430,2006-02-16,2005-2006 Pakistan v India  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2431,2006-02-18,2005-2006 New Zealand v West Indies  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2432,2006-02-19,2005-2006 Pakistan v India  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2433,2006-02-20,2005-2006 Bangladesh v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2434,2006-02-22,2005-2006 New Zealand v West Indies  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2435,2006-02-22,2005-2006 Bangladesh v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2437,2006-02-25,2005-2006 Bangladesh v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2436,2006-02-25,2005-2006 New Zealand v West Indies  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2441,2006-03-01,2005-2006 New Zealand v West Indies  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2445,2006-03-04,2005-2006 New Zealand v West Indies  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2450,2006-03-17,2005-2006 Bangladesh v Kenya  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2453,2006-03-20,2005-2006 Bangladesh v Kenya  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2455,2006-03-23,2005-2006 Bangladesh v Kenya  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2456,2006-03-25,2005-2006 Bangladesh v Kenya  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2457,2006-03-28,2005-2006 India v England  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2458,2006-03-31,2005-2006 India v England  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2459,2006-04-03,2005-2006 India v England  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2460,2006-04-06,2005-2006 India v England  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2462,2006-04-12,2005-2006 India v England  - 6th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2463,2006-04-15,2005-2006 India v England  - 7th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2464,2006-04-18,2005-2006 India v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2465,2006-04-19,2005-2006 India v Pakistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2466,2006-04-23,2005-2006 Bangladesh v Australia  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2467,2006-04-26,2005-2006 Bangladesh v Australia  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2468,2006-04-28,2005-2006 Bangladesh v Australia  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2469,2006-04-29,2005-2006 West Indies v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2470,2006-04-30,2005-2006 West Indies v Zimbabwe  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2472,2006-05-07,2005-2006 West Indies v Zimbabwe  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2473,2006-05-10,2005-2006 West Indies v Zimbabwe  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2474,2006-05-13,2005-2006 West Indies v Zimbabwe  - 6th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2475,2006-05-14,2005-2006 West Indies v Zimbabwe  - 7th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2476,2006-05-18,2005-2006 West Indies v India  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2477,2006-05-20,2005-2006 West Indies v India  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2478,2006-05-23,2005-2006 West Indies v India  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2483,2006-05-26,2005-2006 West Indies v India  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2484,2006-05-28,2005-2006 West Indies v India  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2485,2006-06-13,2005 Ireland v England  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2486,2006-06-17,2006 England v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2487,2006-06-20,2006 England v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2488,2006-06-24,2006 England v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2489,2006-06-27,2006 Scotland v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2490,2006-06-28,2006 England v Sri Lanka  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2491,2006-07-01,2006 England v Sri Lanka  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2494,2006-07-29,2006-2007 Zimbabwe v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2495,2006-07-30,2006-2007 Zimbabwe v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2496,2006-08-02,2006-2007 Zimbabwe v Bangladesh  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2497,2006-08-04,2006-2007 Zimbabwe v Bangladesh  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2498,2006-08-05,2006 European Cricket Championships  - 1st ODI - Scotland v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2500,2006-08-06,2006-2007 Zimbabwe v Bangladesh  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2503,2006-08-08,2006 European Cricket Championships  - 3rd ODI - Ireland v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=2504,2006-08-12,2006-2007 Kenya v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2505,2006-08-13,2006-2007 Kenya v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2506,2006-08-15,2006-2007 Kenya v Bangladesh  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2507,2006-08-18,2006-2007 Sri Lanka v India  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2511,2006-08-30,2006 England v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2512,2006-09-02,2006 England v Pakistan  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2513,2006-09-05,2006 England v Pakistan  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2514,2006-09-08,2006 England v Pakistan  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2515,2006-09-10,2006 England v Pakistan  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2517,2006-09-14,2006-2007 DLF Cup  - 2nd ODI - India v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2518,2006-09-15,2006-2007 South Africa v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2519,2006-09-16,2006-2007 DLF Cup  - 3rd ODI - Australia v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=2521,2006-09-18,2006-2007 DLF Cup  - 4th ODI - Australia v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2522,2006-09-18,2006-2007 South Africa v Zimbabwe  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2524,2006-09-20,2006-2007 South Africa v Zimbabwe  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2523,2006-09-20,2006-2007 DLF Cup  - 5th ODI - India v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2525,2006-09-22,2006-2007 DLF Cup  - 6th ODI - Australia v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=2527,2006-10-07,2006-2007 ICC Champions Qualifying  - 1st ODI - Sri Lanka v Bangladesh -  
Matches/MatchScorecard_ODI.asp?MatchCode=2528,2006-10-08,2006-2007 ICC Champions Qualifying  - 2nd ODI - West Indies v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=2530,2006-10-11,2006-2007 ICC Champions Qualifying  - 4th ODI - Bangladesh v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2531,2006-10-13,2006-2007 ICC Champions Qualifying  - 5th ODI - Bangladesh v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=2532,2006-10-14,2006-2007 ICC Champions Qualifying  - 6th ODI - Sri Lanka v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2533,2006-10-15,2006-2007 ICC Champions Trophy  - 1st ODI - India v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2534,2006-10-16,2006-2007 ICC Champions Trophy  - 2nd ODI - New Zealand v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2535,2006-10-17,2006-2007 ICC Champions Trophy  - 3rd ODI - Pakistan v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2536,2006-10-18,2006-2007 ICC Champions Trophy  - 4th ODI - Australia v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2537,2006-10-20,2006-2007 ICC Champions Trophy  - 5th ODI - New Zealand v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2538,2006-10-21,2006-2007 ICC Champions Trophy  - 6th ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2540,2006-10-25,2006-2007 ICC Champions Trophy  - 8th ODI - New Zealand v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=2541,2006-10-26,2006-2007 ICC Champions Trophy  - 9th ODI - India v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2542,2006-10-27,2006-2007 ICC Champions Trophy  - 10th ODI - Pakistan v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2543,2006-10-28,2006-2007 ICC Champions Trophy  - 11th ODI - England v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2544,2006-10-29,2006-2007 ICC Champions Trophy  - 12th ODI - India v Australia -  
Matches/MatchScorecard_ODI.asp?MatchCode=2546,2006-11-02,2006-2007 ICC Champions Trophy  - 14th ODI (2nd Semi-Final) - South Africa v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2547,2006-11-05,2006-2007 ICC Champions Trophy  - 15th ODI (Final) - Australia v West Indies -  
Matches/MatchScorecard_ODI.asp?MatchCode=2552,2006-11-22,2006-2007 South Africa v India  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2553,2006-11-26,2006-2007 South Africa v India  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2557,2006-11-29,2006-2007 South Africa v India  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2558,2006-11-30,2006-2007 Bangladesh v Zimbabwe  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2562,2006-12-03,2006-2007 Bangladesh v Zimbabwe  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2563,2006-12-03,2006-2007 South Africa v India  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2564,2006-12-05,2006-2007 Bangladesh v Zimbabwe  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2566,2006-12-07,2006-2007 Pakistan v West Indies  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2567,2006-12-08,2006-2007 Bangladesh v Zimbabwe  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2568,2006-12-09,2006-2007 Bangladesh v Zimbabwe  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2569,2006-12-10,2006-2007 Pakistan v West Indies  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2570,2006-12-13,2006-2007 Pakistan v West Indies  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2571,2006-12-15,2006-2007 Bangladesh v Scotland  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2572,2006-12-16,2006-2007 Pakistan v West Indies  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2573,2006-12-17,2006-2007 Bangladesh v Scotland  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2574,2006-12-28,2006-2007 New Zealand v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2575,2006-12-31,2006-2007 New Zealand v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2576,2007-01-02,2006-2007 New Zealand v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2577,2007-01-06,2006-2007 New Zealand v Sri Lanka  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2578,2007-01-09,2006-2007 New Zealand v Sri Lanka  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2579,2007-01-12,2006-2007 Commonwealth Bank Series  - 1st ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2580,2007-01-14,2006-2007 Commonwealth Bank Series  - 2nd ODI - Australia v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2581,2007-01-16,2006-2007 Commonwealth Bank Series  - 3rd ODI - England v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2584,2007-01-19,2006-2007 Commonwealth Bank Series  - 4th ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2586,2007-01-21,2006-2007 Commonwealth Bank Series  - 5th ODI - Australia v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2587,2007-01-21,2006-2007 India v West Indies  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2589,2007-01-23,2006-2007 Commonwealth Bank Series  - 6th ODI - England v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2592,2007-01-24,2006-2007 India v West Indies  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2593,2007-01-26,2006-2007 Commonwealth Bank Series  - 7th ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2594,2007-01-27,2006-2007 India v West Indies  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2595,2007-01-28,2006-2007 Commonwealth Bank Series  - 8th ODI - Australia v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2599,2007-01-30,2006-2007 ICC World Cricket League   - 3rd ODI - Ireland v Scotland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2597,2007-01-30,2006-2007 Commonwealth Bank Series  - 9th ODI - England v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2601,2007-01-31,2006-2007 ICC World Cricket League   - 4th ODI - Bermuda v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2600,2007-01-31,2006-2007 India v West Indies  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2606,2007-02-02,2006-2007 ICC World Cricket League   - 8th ODI - Kenya v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2604,2007-02-02,2006-2007 Commonwealth Bank Series  - 10th ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2608,2007-02-04,2006-2007 Commonwealth Bank Series  - 11th ODI - Australia v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2613,2007-02-04,2006-2007 South Africa v Pakistan  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2612,2007-02-04,2006-2007 Zimbabwe v Bangladesh  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2610,2007-02-04,2006-2007 ICC World Cricket League   - 11th ODI - Canada v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2616,2007-02-05,2006-2007 ICC World Cricket League   - 15th ODI - Ireland v Netherlands -  
Matches/MatchScorecard_ODI.asp?MatchCode=2617,2007-02-06,2006-2007 Commonwealth Bank Series  - 12th ODI - England v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2618,2007-02-06,2006-2007 Zimbabwe v Bangladesh  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2621,2007-02-08,2006-2007 India v Sri Lanka  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2623,2007-02-09,2006-2007 Zimbabwe v Bangladesh  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2622,2007-02-09,2006-2007 Commonwealth Bank Series  - 13th ODI (1st Final) - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2625,2007-02-10,2006-2007 Zimbabwe v Bangladesh  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2626,2007-02-11,2006-2007 Commonwealth Bank Series  - 14th ODI (2nd Final) - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2627,2007-02-11,2006-2007 India v Sri Lanka  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2629,2007-02-14,2006-2007 India v Sri Lanka  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2630,2007-02-14,2006-2007 South Africa v Pakistan  - 5th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2631,2007-02-16,2006-2007 New Zealand v Australia  - 1st ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2632,2007-02-17,2006-2007 India v Sri Lanka  - 4th ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2633,2007-02-17,2006-2007 New Zealand v Australia  - 2nd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2634,2007-02-20,2006-2007 New Zealand v Australia  - 3rd ODI -  
Matches/MatchScorecard_ODI.asp?MatchCode=2635,2007-02-25,2006-2007 Associates Tri-Series  - 1st ODI - Bermuda v Bangladesh -  
Matches/MatchScorecard_ODI.asp?MatchCode=2637,2007-02-28,2006-2007 Associates Tri-Series  - 3rd ODI - Bangladesh v Canada -  
Matches/MatchScorecard_ODI.asp?MatchCode=2638,2007-03-13,2006-2007 ICC World Cup  - 1st ODI - West Indies v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=2642,2007-03-15,2006-2007 ICC World Cup  - 5th ODI - Ireland v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=2643,2007-03-16,2006-2007 ICC World Cup  - 6th ODI - England v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2646,2007-03-17,2006-2007 ICC World Cup  - 9th ODI - Ireland v Pakistan -  
Matches/MatchScorecard_ODI.asp?MatchCode=2645,2007-03-17,2006-2007 ICC World Cup  - 8th ODI - Bangladesh v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=2648,2007-03-18,2006-2007 ICC World Cup  - 11th ODI - Canada v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2650,2007-03-19,2006-2007 ICC World Cup  - 13th ODI - West Indies v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=2649,2007-03-19,2006-2007 ICC World Cup  - 12th ODI - Bermuda v India -  
Matches/MatchScorecard_ODI.asp?MatchCode=2651,2007-03-20,2006-2007 ICC World Cup  - 14th ODI - Kenya v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2654,2007-03-21,2006-2007 ICC World Cup  - 17th ODI - Pakistan v Zimbabwe -  
Matches/MatchScorecard_ODI.asp?MatchCode=2653,2007-03-21,2006-2007 ICC World Cup  - 16th ODI - Bangladesh v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2655,2007-03-22,2006-2007 ICC World Cup  - 18th ODI - Canada v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2658,2007-03-23,2006-2007 ICC World Cup  - 21st ODI - West Indies v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2657,2007-03-23,2006-2007 ICC World Cup  - 20th ODI - India v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2660,2007-03-24,2006-2007 ICC World Cup  - 23rd ODI - England v Kenya -  
Matches/MatchScorecard_ODI.asp?MatchCode=2661,2007-03-25,2006-2007 ICC World Cup  - 24th ODI - Bangladesh v Bermuda -  
Matches/MatchScorecard_ODI.asp?MatchCode=2662,2007-03-27,2006-2007 ICC World Cup  - 25th ODI - West Indies v Australia -  
Matches/MatchScorecard_ODI.asp?MatchCode=2664,2007-03-29,2006-2007 ICC World Cup  - 27th ODI - West Indies v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2665,2007-03-30,2006-2007 ICC World Cup  - 28th ODI - England v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2666,2007-03-31,2006-2007 ICC World Cup  - 29th ODI - Australia v Bangladesh -  
Matches/MatchScorecard_ODI.asp?MatchCode=2667,2007-04-01,2006-2007 ICC World Cup  - 30th ODI - West Indies v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2668,2007-04-02,2006-2007 ICC World Cup  - 31st ODI - Bangladesh v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2669,2007-04-03,2006-2007 ICC World Cup  - 32nd ODI - Ireland v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2670,2007-04-04,2006-2007 ICC World Cup  - 33rd ODI - England v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2671,2007-04-07,2006-2007 ICC World Cup  - 34th ODI - Bangladesh v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2672,2007-04-08,2006-2007 ICC World Cup  - 35th ODI - Australia v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2673,2007-04-09,2006-2007 ICC World Cup  - 36th ODI - Ireland v New Zealand -  
Matches/MatchScorecard_ODI.asp?MatchCode=2674,2007-04-10,2006-2007 ICC World Cup  - 37th ODI - West Indies v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2675,2007-04-11,2006-2007 ICC World Cup  - 38th ODI - Bangladesh v England -  
Matches/MatchScorecard_ODI.asp?MatchCode=2676,2007-04-12,2006-2007 ICC World Cup  - 39th ODI - New Zealand v Sri Lanka -  
Matches/MatchScorecard_ODI.asp?MatchCode=2677,2007-04-13,2006-2007 ICC World Cup  - 40th ODI - Australia v Ireland -  
Matches/MatchScorecard_ODI.asp?MatchCode=2678,2007-04-14,2006-2007 ICC World Cup  - 41st ODI - New Zealand v South Africa -  
Matches/MatchScorecard_ODI.asp?MatchCode=2679,2007-04-15,2006-2007 ICC World Cup  - 42nd ODI - Bangladesh v Ireland -  
