match_id,score,how dismissed,strike rate,4s,6s,batting position,player_name
Matches/MatchScorecard_T20.asp?MatchCode=0173,48,cBresnanbSidebottom,133.33,0,2,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0168,3,c†KamranAkmalbMohammadSami,42.86,0,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0165,22,cGibbsbMMorkel,118.75,1,1,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0182,5,lbwbMathews,100.00,0,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0181,30,runout,90.00,3,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0152,9,cMathewsbMuralitharan,60.00,0,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0160,-,dnb,-,-,-,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0133,-,dnb,-,-,-,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0150,7,runout,66.67,1,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0149,10,lbwbJohnson,100.00,1,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0124,6,c†KamranAkmalbMohammadAmir,62.50,1,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0125,15,lbwbShahidAfridi,108.33,0,1,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0100,24,bvanderMerwe,70.97,2,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0113,9,st†SangakkarabMendis,100.00,1,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0092,26,notout,210.00,1,2,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0123,17,lbwbJayasuriya,88.89,1,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0122,75,cKulasekarabMathews,133.33,5,1,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0080,7,cMarshallbPollard,150.00,1,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0079,83,bTaylor,126.00,4,4,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0054,26,cBellbBroad,210.00,1,2,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0056,32,bCollingwood,138.89,3,2,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0053,0,lbwbSidebottom,0.00,0,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0021,-,dnb,-,-,-,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0048,9,cKallisbMorkel,87.50,0,1,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0049,0,bTait,0.00,0,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0044,43,notout,160.87,2,2,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0039,1,c†BoucherbMMorkel,33.33,0,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0036,9,cFlintoffbAnderson,87.50,0,1,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0030,79,c†SangakkarabMalinga,144.19,3,3,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0012,4,runout,57.14,0,0,Top Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0011,23,lbwbMuralitharan,100.00,2,0,Middle Order,Ross Taylor  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0645,44,st†DhonibChahal,108.33,3,1,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0322,-,dnb,-,-,-,,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0321,25,cBoparabDernbach,129.41,1,1,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0409,3,cBravobCottrell,60.00,0,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0421,29,cAnwarAlibUmarGul,118.18,3,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0408,-,dnb,-,-,-,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0337,-,dnb,-,-,-,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0293,5,bKulasekara,80.00,1,0,Top Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0249,16,runout,136.36,1,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0464,3,cAmlabLeie,37.50,0,0,Top Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0463,13,cMorkelbRabada,120.00,1,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0250,20,bSamuels,100.00,1,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0346,21,cDilshanbRambukwella,83.33,1,0,Middle Order,Tom Latham  (New Zealand)
Matches/MatchScorecard_T20.asp?MatchCode=0745,52,cdeGrandhommebSantner,153.57,5,2,Top Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0744,17,cSoutheebMitchell,175.00,1,1,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0742,33,cdeGrandhommebSantner,150.00,2,2,Top Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0767,-,dnb,-,-,-,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0672,-,dnb,-,-,-,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0677,20,cMehidyHasanMirazbSoumyaSarkar,89.47,3,0,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0675,-,dnb,-,-,-,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0674,-,dnb,-,-,-,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0671,-,dnb,-,-,-,Middle Order,Vijay Shankar  (India)
Matches/MatchScorecard_T20.asp?MatchCode=0925,2,bRashidKhan,50.00,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0914,18,cNajibullahZadranbGulbadinNaib,114.29,2,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0912,70,cMasakadzabMadziva,200.00,8,1,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0663,0,c†DickwellabBMAJMendis,0.00,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1127,-,dnb,-,-,-,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1076,24,cHarisRaufbMohammadHasnain,105.00,1,1,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1075,9,bHarisRauf,90.00,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1055,0,c&amp;bDube,0.00,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0919,7,c†TaylorbMpofu,87.50,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1047,6,cSharmabAhmed,75.00,0,0,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1042,-,dnb,-,-,-,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=1129,-,dnb,-,-,-,Middle Order,Afif Hossain  (Bangladesh)
Matches/MatchScorecard_T20.asp?MatchCode=0331,-,dnb,-,-,-,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0354,-,dnb,-,-,-,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0326,8,c&amp;bSammy,116.67,1,0,Top Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0325,56,st†CharlesbSamuels,138.24,9,0,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0656,27,cdeGrandhommebSodhi,300.00,0,3,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0655,-,dnb,-,-,-,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0654,0,cKitchenbRance,0.00,0,0,Top Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0412,0,st†HaddinbMaxwell,0.00,0,0,Top Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0643,50,cPererabUdana,121.62,3,1,Top Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0356,0,cChandimalbSenanayake,0.00,0,0,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0348,-,dnb,-,-,-,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0345,-,dnb,-,-,-,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0355,9,cChandimalbMalinga,88.89,1,0,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0330,15,c†TaylorbUtseya,77.78,1,0,Middle Order,Umar Amin  (Pakistan)
Matches/MatchScorecard_T20.asp?MatchCode=0080,11,cFlynnbSouthee,71.43,1,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0079,33,bVettori,116.67,3,1,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0894,0,bMorris,0.0,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0892,20,cLeverockbO'Brien,141.67,3,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0889,25,st†HamzaTariqbDutta,91.67,1,1,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0886,12,cStrydombHarrington-Myers,44.44,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0882,4,cDarrellbO'Brien,40.0,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0772,34,cSultanAhmedbRohanMustafa,119.23,1,1,Middle Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0771,1,bSultanAhmed,14.29,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0101,15,cSilvabMendis,127.27,1,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0116,0,bMathews,0.0,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0093,8,cHopesbJohnson,66.67,0,0,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0057,45,runout,240.0,3,3,Top Order,Xavier Marshall  (United States  West Indies)
Matches/MatchScorecard_T20.asp?MatchCode=0791,10,cImadWasimbShaheenShahAfridi,128.57,1,0,Top Order,Ben Duckett  (England)
Matches/MatchScorecard_T20.asp?MatchCode=0743,2,bImadWasim,33.33,0,0,Top Order,Janneman Malan  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0741,40,st†MohammadRizwanbImadWasim,106.45,3,2,Top Order,Janneman Malan  (South Africa)
Matches/MatchScorecard_T20.asp?MatchCode=0767,9,cDhawanbShankar,114.29,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0766,0,lbwbBumrah,0.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0638,9,cKohlibKumar,100.0,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0637,48,bKuldeepYadav,140.0,4,1,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0566,50,cDhawanbPandya,126.47,3,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0499,94,runout,154.17,8,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0498,52,lbwbAshwin,133.33,4,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0399,7,cKohlibAshwin,54.55,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0335,113,c&amp;bVinayKumar,171.15,14,1,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0220,42,runout,156.52,6,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0661,26,notout,400.0,2,2,Middle Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0694,111,cJordanbRashid,204.88,7,6,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0361,37,cBroadbBresnan,142.86,1,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0360,12,lbwbBresnan,90.91,2,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0359,71,cHalesbBroad,167.74,5,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0333,6,cWrightbBroad,100.0,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0332,203,bDernbach,247.62,11,14,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0387,84,bSaeedAjmal,120.37,7,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0668,20,notout,138.46,0,1,Middle Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1109,71,lbwbShamsi,148.65,6,1,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0729,8,bNgidi,116.67,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0664,45,notout,257.14,3,3,Middle Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1030,0,c†PererabMalinga,0.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1020,86,cMendisbSandakan,177.78,8,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0732,32,cPandyabKuldeepYadav,121.74,4,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0731,0,c†PantbKumar,0.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0730,30,cAhmedbKuldeepYadav,112.5,3,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0722,1,cMohammadHafeezbFaheemAshraf,33.33,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0720,3,cFakharZamanbShadabKhan,30.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0719,0,bImadWasim,0.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0718,1,cShaimanAnwarbAmirHayat,16.67,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0705,55,cSahibzadaFarhanbShadabKhan,174.07,2,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0703,3,cMusakandabWPMasakadza,60.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0702,19,c†SarfarazAhmedbShaheenShahAfridi,145.45,3,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0698,216,hitwicketbMuzarabani,226.32,16,10,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0697,92,notout,206.06,4,6,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0533,2,bRabada,50.0,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0532,50,cRabadabImranTahir,222.22,2,4,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0561,16,bImadWasim,93.75,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0369,6,cAmlabAbbott,100.0,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0415,39,cdeLangebWiese,132.0,2,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0414,52,notout,146.67,8,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0412,6,cMohammadIrfanbRazaHasan,55.56,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0394,20,bSamuels,145.45,2,1,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0371,45,cMillerbImranTahir,144.44,6,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0402,94,cNasirHossainbAl-AminHossain,157.78,7,4,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0303,8,lbwbBAWMendis,116.67,1,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0302,1,cMDKJPererabKulasekara,33.33,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1091,16,bNgidi,116.67,2,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1089,50,cduPlessisbShamsi,155.56,6,1,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1050,70,notout,144.44,4,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1044,20,cBabarAzambMohammadIrfan,121.43,3,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1041,46,notout,231.25,5,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=1034,44,cJayasuriyabKumara,148.0,1,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0199,16,notout,107.14,1,0,Middle Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0200,69,notout,160.61,4,2,Middle Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0612,72,cSiriwardanabPrasanna,165.63,5,3,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0611,14,c&amp;bSanjaya,120.0,2,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0610,49,cMalingabGunaratne,126.47,2,2,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0413,16,cRossouwbMcLaren,127.27,2,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0306,4,bSammy,66.67,0,0,Top Order,Aaron Finch  (Australia)
Matches/MatchScorecard_T20.asp?MatchCode=0268,6,runout,250.00,1,0,Tail,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0354,45,bJunaidKhan,126.67,3,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1128,0,lbwbSimiSingh,0.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0765,15,runout,150.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0764,1,notout,50.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0712,7,c†WilsonbLittle,70.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0684,18,cMahmudullahbShakibAlHasan,93.75,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0683,-,dnb,-,-,-,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0681,2,cAbuJayedbMahmudullah,40.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0615,1,c†WilsonbMulder,20.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0625,4,c†WaltonbNarine,80.00,0,0,Tail,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0587,21,notout,163.64,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0586,74,notout,229.17,5,3,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0488,1,bJongwe,50.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0565,54,notout,120.00,4,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0514,23,runout,150.00,0,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0472,2,bMuzarabani,50.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0471,43,notout,142.31,2,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0659,28,cBurlbMuzarabani,133.33,4,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0658,0,c†TaylorbMuzarabani,0.00,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0551,15,notout,400.00,1,1,Tail,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0520,79,notout,171.43,3,4,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0517,24,lbwbBilalKhan,109.52,1,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0380,6,cVesawkarbMukhiya,125.00,1,0,Top Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0353,4,cMooneybJohnston,66.67,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0350,36,cAllanbObuya,132.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0341,-,dnb,-,-,-,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0340,20,bMudassarBukhari,70.37,1,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0925,16,bMohammadSaifuddin,87.50,0,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0914,6,cSoumyaSarkarbShakibAlHasan,71.43,1,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0559,17,runout,140.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0627,11,notout,111.11,1,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0626,12,bBrathwaite,137.50,1,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1060,17,cPollardbWilliams,100.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1059,20,notout,83.33,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1057,32,c†RamdinbPollard,122.73,3,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0763,45,notout,111.11,3,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0602,-,dnb,-,-,-,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0592,14,notout,100.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1124,20,notout,177.78,0,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=1120,49,notout,200.00,3,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0923,5,cMadzivabMutombodzi,62.50,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0913,94,notout,230.00,5,6,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0713,24,notout,200.00,2,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0614,9,notout,350.00,0,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0613,-,dnb,-,-,-,Tail,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0555,15,c†deKockbRabada,150.00,1,1,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0456,52,cKhawarAlibAnsari,137.50,4,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0454,18,notout,233.33,0,2,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0453,5,cShahbIrfanAhmed,71.43,0,0,Middle Order,Najibullah Zadran  (Afghanistan)
Matches/MatchScorecard_T20.asp?MatchCode=0376,-,dnb,-,-,-,Middle Order,Najibullah Zadran  (Afghanistan)
