Match_id,Score,Overs,Maidens,Wicket,Economy,player_name
Matches/MatchScorecard_ODI.asp?MatchCode=4154,2,9.0,0,0,4.33,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4164,0,6.0,0,0,6.17,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4348,102,9.0,0,4,7.0,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4333,44,6.0,0,2,9.67,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4253,-2,9.0,0,0,7.33,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4254,25,5.4,0,1,6.53,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4256,50,10.0,0,2,6.9,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4260,60,8.0,1,2,2.13,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4312,75,10.0,0,3,6.7,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3740,6,10.0,1,0,3.9,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3742,0,9.0,0,0,5.11,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4161,10,7.0,2,0,3.86,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4362,0,3.3,0,0,10.86,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3964,0,8.0,0,0,6.5,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=4005,0,10.0,0,0,5.6,Carlos Brathwaite  (West Indies)
Matches/MatchScorecard_ODI.asp?MatchCode=3892,52,10.0,0,2,4.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3900,175,9.0,0,7,5.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3907,2,10.0,0,0,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3569,81,10.0,1,3,4.5,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3571,33,10.0,1,1,2.8,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3574,108,10.0,1,4,5.3,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3575,25,8.0,0,1,6.38,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3582,6,7.0,1,0,4.29,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3584,27,8.0,0,1,4.13,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4037,0,4.0,0,0,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4237,27,10.0,0,1,4.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4247,2,10.0,0,0,3.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4334,52,10.0,0,2,4.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3776,31,9.0,1,1,4.22,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4351,25,9.0,0,1,6.56,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3686,52,8.0,0,2,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3826,52,10.0,0,2,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3827,31,10.0,1,1,4.2,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3828,52,10.0,0,2,3.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3940,25,10.0,0,1,4.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3950,56,10.0,1,2,4.2,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3273,27,5.0,0,1,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3813,29,8.0,1,1,4.75,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3816,4,8.4,1,0,4.62,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3818,29,6.1,1,1,6.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4080,27,10.0,0,1,4.5,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4083,75,10.0,0,3,5.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4086,58,8.4,1,2,3.12,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4307,50,10.0,0,2,5.7,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3760,25,10.0,0,1,4.8,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3841,50,10.0,0,2,5.7,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3844,56,10.0,1,2,4.2,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3845,25,10.0,0,1,5.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3851,52,7.0,1,2,7.14,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3894,50,8.0,0,2,4.88,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3896,50,9.0,0,2,5.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3945,50,10.0,0,2,5.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3987,64,9.2,2,2,2.25,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3989,48,10.0,0,2,7.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3995,25,10.0,0,1,6.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3997,29,4.0,1,1,5.75,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3999,58,10.0,2,2,5.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4002,56,10.0,0,2,1.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4224,6,10.0,1,0,3.8,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4226,-4,7.0,0,0,8.29,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4261,83,10.0,1,3,2.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4269,52,5.0,0,2,3.8,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4272,58,10.0,1,2,3.3,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4303,50,10.0,0,2,6.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4339,2,10.0,0,0,3.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4244,29,10.0,1,1,5.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4126,0,10.0,0,0,5.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4127,0,5.3,0,0,5.45,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4128,25,9.0,0,1,5.78,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4135,0,7.1,0,0,5.86,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4310,0,10.0,0,0,5.8,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3585,50,10.0,0,2,5.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3646,73,7.0,0,3,7.14,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3647,56,10.0,1,2,4.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3685,56,10.0,1,2,3.7,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3694,25,10.0,0,1,5.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3695,2,9.0,0,0,4.11,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3697,0,6.0,0,0,6.67,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3728,75,6.0,0,3,5.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3732,25,10.0,0,1,6.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3736,106,7.4,0,4,3.65,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3750,77,10.0,0,3,3.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3783,27,10.0,0,1,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3794,6,9.0,1,0,4.44,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3848,0,9.0,0,0,6.44,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3887,0,10.0,0,0,6.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3889,-2,8.0,0,0,7.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3890,75,10.0,0,3,4.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3891,75,10.0,0,3,5.3,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3942,31,7.0,1,1,4.43,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3983,79,10.0,0,3,2.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3985,58,8.5,1,2,2.94,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3990,25,10.0,0,1,5.7,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3992,0,7.0,0,0,6.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4028,-2,9.0,0,0,7.56,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4033,108,8.3,0,4,3.18,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4042,25,6.0,0,1,6.17,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4206,54,5.0,1,2,4.6,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4208,56,10.0,1,2,4.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4222,52,9.0,0,2,4.33,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4264,56,9.0,1,2,4.33,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4323,106,7.0,0,4,4.14,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4328,4,10.0,0,0,3.3,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3663,52,10.0,0,2,4.5,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3669,27,10.0,0,1,4.2,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3771,4,10.0,1,0,5.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3255,110,8.4,1,4,4.38,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3885,48,10.0,0,2,7.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3653,81,10.0,1,3,4.4,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3654,58,9.1,1,2,2.84,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3665,27,8.0,0,1,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3673,27,10.0,0,1,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3241,110,10.0,1,4,4.1,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3766,135,10.0,0,5,4.5,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3790,108,8.2,0,4,3.12,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=4207,156,6.0,1,6,4.0,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3648,29,10.0,0,1,2.9,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3250,79,6.5,0,3,2.78,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3279,52,9.0,0,2,3.56,Imran Tahir  (South Africa)
Matches/MatchScorecard_ODI.asp?MatchCode=3916,52,6.0,0,2,3.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4340,0,2.0,0,0,6.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3754,50,10.0,0,2,6.1,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3482,54,8.0,1,2,5.75,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3483,31,8.0,1,1,4.38,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3560,118,10.0,2,4,1.9,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3561,68,7.0,3,2,1.57,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3623,56,6.1,1,2,4.22,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3147,27,8.0,0,1,4.25,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3164,27,10.0,0,1,3.8,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3183,124,8.2,4,4,3.12,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3309,25,7.0,0,1,5.71,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3759,75,9.0,0,3,5.0,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4323,4,4.0,1,0,2.75,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4306,12,6.0,2,0,2.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4309,23,7.0,0,1,7.57,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3722,29,8.0,0,1,2.88,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3730,81,6.3,1,3,3.69,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3764,33,10.0,1,1,3.2,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3773,23,10.0,0,1,7.0,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3778,4,7.0,1,0,5.14,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4315,2,7.0,0,0,4.29,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3138,75,8.0,0,3,5.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3785,29,5.0,0,1,3.4,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3007,25,8.0,0,1,5.38,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3008,50,10.0,0,2,6.3,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3135,0,10.0,0,0,5.8,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3142,81,9.0,1,3,3.56,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3149,54,8.0,0,2,2.75,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3166,31,7.0,1,1,3.71,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3711,139,10.0,1,5,4.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3153,31,10.0,1,1,4.0,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3707,23,8.0,0,1,8.0,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=4290,54,10.0,1,2,5.5,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3310,25,4.0,0,1,6.75,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3721,25,9.0,0,1,5.78,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=2964,81,8.0,1,3,4.13,Hamid Hassan  (Afghanistan)
Matches/MatchScorecard_ODI.asp?MatchCode=3510,27,8.0,0,1,4.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3521,29,7.0,1,1,5.14,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3525,81,8.0,1,3,3.63,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3580,0,5.0,0,0,5.2,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3581,54,9.0,1,2,6.22,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3583,25,8.0,0,1,5.25,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3621,4,9.2,1,0,4.82,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3874,0,9.0,0,0,4.67,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3455,66,9.0,3,2,3.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3456,25,9.0,0,1,6.78,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3457,62,10.0,2,2,3.1,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3624,50,10.0,0,2,5.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4053,2,5.0,0,0,3.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3514,64,8.0,2,2,2.38,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4050,35,10.0,2,1,4.4,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4324,0,2.4,0,0,3.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4234,50,10.0,0,2,6.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4235,106,10.0,0,4,4.5,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4268,23,9.0,0,1,7.44,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4219,23,10.0,0,1,7.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3601,27,10.0,0,1,3.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3603,29,7.0,1,1,6.14,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3607,25,9.0,0,1,5.33,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3612,25,8.0,0,1,6.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3808,50,7.0,0,2,5.29,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3810,0,5.0,0,0,6.4,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4047,54,10.0,1,2,5.3,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4199,83,10.0,1,3,3.2,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4345,25,9.0,0,1,5.67,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3459,-2,7.0,0,0,7.43,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3463,35,10.0,2,1,4.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3468,12,10.0,2,0,3.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3505,48,7.0,0,2,7.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3519,0,3.0,0,0,6.33,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3530,70,8.0,4,2,3.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3568,25,8.0,0,1,5.25,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3586,-2,9.0,0,0,7.56,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3664,27,7.0,0,1,4.29,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3667,25,8.0,0,1,5.63,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3670,68,8.0,3,2,1.75,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3672,25,8.0,0,1,5.63,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3678,6,10.0,1,0,3.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3731,27,9.5,0,1,4.47,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3735,0,2.0,0,0,9.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3841,0,10.0,0,0,6.7,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3844,75,8.4,0,3,4.73,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3845,4,10.0,1,0,6.5,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3851,19,10.0,0,1,10.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4175,-2,7.0,0,0,7.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3518,39,9.0,2,1,2.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3562,8,7.0,2,0,5.86,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=3572,4,8.0,1,0,5.88,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4076,25,8.0,0,1,5.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4034,29,5.0,1,1,4.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4197,85,7.0,1,3,2.14,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4201,0,9.0,0,0,5.11,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4052,60,5.0,1,2,1.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4065,135,9.4,0,5,4.34,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4067,25,4.0,0,1,6.25,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4069,89,6.1,2,3,1.46,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4071,0,10.0,0,0,5.2,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4085,25,10.0,0,1,5.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4099,25,6.5,0,1,5.12,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4126,27,10.0,1,1,7.1,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4127,31,5.0,1,1,3.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4128,0,7.0,0,0,5.86,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4130,0,4.0,0,0,6.75,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4133,0,7.0,0,0,6.14,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4196,0,9.0,0,0,5.56,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4205,0,7.0,0,0,4.71,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4220,29,5.0,1,1,6.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4221,29,4.0,1,1,2.75,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4239,2,5.0,0,0,4.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4242,54,7.0,1,2,6.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4245,54,10.0,1,2,4.6,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4248,54,5.0,1,2,5.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4270,75,10.0,0,3,4.8,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4310,52,10.0,0,2,4.4,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4316,75,10.0,0,3,5.0,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4350,23,10.0,0,1,7.3,Bhuvneshwar Kumar  (India)
Matches/MatchScorecard_ODI.asp?MatchCode=4359,4,4.0,1,0,2.75,Bhuvneshwar Kumar  (India)
